"id","name","short_desc","long_desc","composition","department_id","style_id","code","primary_picture","price","old_price","discount","visible","available","best_seller","page_hits"
"271","Black self cornelli denim skirt","Black self cornelli denim skirt","Denim with a twist! A denim skirt trimmed with raised denim ribbon swirls. Perfect for a lunchtime rendezvous.","50% Polyester, 45% Cotton, 5% Elastane.","3","12","310368","7fdf69912bd93520c68ca1a0addf4a58.jpg","125","0","0","1","1","0","601"
"272","Ruby Red Applique Daisy Dress ","Ruby Red Applique Daisy Dress","Paint the town red this festive season with this enchanting dress. Exquisite little pansies are edged with black on both dress and matching jacket (style number 610706) to ensure that this coordinates with this season's black stilettoes. ","100% Silk. Lining 100% Acetate.","7","9","710760","380949b2d74e8fbf6845e24e4aaf6277.jpg","210","210","0","1","1","0","2204"
"273","Ruby Red Daisy Applique Shrug ","Ruby Red Daisy Applique Shrug","Stop the traffic in this dazzling shrug in scarlet with black edged self-coloured flowers. Divine with matching dress (style number 710760), or over black silk vest and palazzo trousers. Take your pick!","100% Silk.","6","9","610706","9a669f96cba515ea2bf31793977b5220.jpg","100","100","0","1","1","0","1036"
"276","Navy multi panel flare skirt","Navy multi panel flare skirt","Navy multi panel flare skirt is fully lined for style and sophistication. Diagonal panelling provides a flattering silhouette, which will team with our signature new navy cardi (style number 42.0404).","100% Silk. Lining 100% Polyester.","3","12","320303","28bb3248b7eda6981f57807cfc9a7a86.jpg","135","0","0","1","1","0","618"
"277","Navy ribbed shrug","Navy ribbed shrug","Our signature waterfall ribbed cardigan, will flatter and fit the curviest lady. Selected by leading fashion magazines, this cardigan is made in 4 sizes, but fits everyone from a 10-26. Redefine your curves in navy, and look out for this long line cardi in new seasonal essentials - taupe, black tulip and cardinal.","100% Viscose.","4","12","420404","b761f2e28bb1575806ffb084a29d6161.jpg","85","0","0","1","1","0","300"
"278","Navy drawstring neck blouse","Navy drawstring neck blouse","Luxurious silk blouse with soft ribboned drawstringed neck - the perfect goes-under for navy tailored jacket (style number 12.0100) or striped cardigan (style number 42.0403).","100% Silk.","6","12","620610","908ff05d694e026cfd6388233c16c47a.jpg","65","0","0","1","1","0","213"
"279","Blue space dye cardigan","Blue space dye cardigan","Stripes with a difference! This cardigan is a dramatic take on the traditional stripe - a key look this spring.  Combine with navy multi panel flare skirt (style number 32.0303).","100% Viscose.","4","12","420403","f0d6e4a726edb3bb421eb3fbdae576fe.jpg","65","0","0","1","1","0","145"
"280","Navy/white fine stripe shrug","Navy/white fine stripe shrug","Stripes combine to make this showstopping cardigan, shaped to flatter in  dramatic navy and white. The perfect coverup when worn with navy trousers (style number 22.0200) and navy blouse (style number 62.0610).","100% Viscose.","4","12","420409","2c6f18361e77726c201c20272ee9cdf3.jpg","95","0","0","1","1","0","315"
"281","China blue ivory crinkle trim orchid devoree skirt","China blue ivory crinkle trim orchid devoree skirt","Delicate china blue print devoree skirt with contrast trim and bead embellishment part of three-piece soft suit. Matching shrug (style number 62.0600) and cami (62.0601).","50% Silk, 50% Viscose. Trim 100% Polyester. Lining 100% Acetate.","3","9","320300","89a1c25570f46e86af569b8ec5acd656.jpg","155","0","0","1","1","0","952"
"282","China blue ivory crinkle trim orchid devoree shrug","China blue ivory crinkle trim orchid devoree shrug","Delicate china blue print devoree shrug with contrast trim and bead embellishment. This garment is part of a three-piece soft suit, with matching skirt (style number 32.0300) and camisole (style number 62.0601).","50% Silk, 50% Viscose. Trim 100% Polyester","6","9","620600","61da1acdeb8412a1f92cf2aba5b9f23e.jpg","125","0","0","1","1","0","814"
"283","China blue ivory crinkle trim orchid devoree cami","China blue ivory crinkle trim orchid devoree cami","Ivory cami with mesh insert to neck, edged in china blue silk devoree print to match shrug (style number 62.0600) and skirt (32.0300).","Shell 100% Polyester. Trim 50% Viscose, 50% Silk. Lining 100% Acetate","6","9","620601","f36ea3fa50e3e5666961b6c7342c6019.jpg","75","0","0","1","1","0","398"
"284","Navy stripy print trim mesh dress","Navy stripy print trim mesh dress","Stretch mesh printed panels merge throughout the bodice and over the fluid skirt of this dress. For light coverage, team with matching bolero (style number 62.0607).","Shell 100% Polyester, Trim 100% Nylon. Lining 100% Polyester. ","7","9","720701","5083fc58e1a193056baa60f1bfedbbd2.jpg","165","0","0","1","1","0","1848"
"285","Navy print applique trim mesh shrug(see matching dress)","Navy print applique trim mesh shrug","Stretch mesh bolero with printed trim detailing to edges. Ideal light coverage over matching mesh panel dress (style number 72.0701).","100% Polyester. Trim 100% Nylon.","6","9","620607","0b06d7a4324a31dac61bc79b2ecec1e9.jpg","85","0","0","1","1","0","729"
"286","Navy shadow floral trim cinderella devoree dress","Navy shadow floral trim cinderella devoree dress","Bias cut silk devoree dress with embellished tuck detail and cinderella hemline. Wear with flattering shrug (style number 62.0606).","60% Silk, 40% Viscose. Lining 100% Polyester.","7","9","720700","9026141b7012d3261ae64e3856ccec99.jpg","175","0","0","1","1","0","2460"
"287","Navy shadow floral cinderella shrug","Navy shadow floral cinderella shrug","Silk devoree print shrug, ideal light coverage over matching dress (style number 72.0700). ","60% Silk, 40% Viscose.","6","9","620606","843dfcca8a5c3a68e958472a7c57a2ce.jpg","95","0","0","1","1","0","1404"
"288","Navy/ivory double knit 2-tone shawl collar shrug","Navy/ivory double knit 2-tone shawl collar shrug","Gossamer knit two-tone shawl collar shrug - perfect for those breezy spring  afternoons. ","73% Acrylic, 27% Polyamide.","4","12","420406","e655326151e5648bb05a01b875f0056f.jpg","65","0","0","1","1","0","177"
"289","Ivory twist/contrast navy tipped blouse","Ivory twist/contrast navy tipped blouse","Ivory/navy trimmed cami with central pleated panel. Delicately stitched detailing at yoke and waist together with twisted roulade discs looks great when worn with the navy multi panel skirt (style number 32.0303) or fits perfectly under the navy tailored suit.","100% Polyester. Lining 100% Polyester.","6","12","620603","451d656b28c1a0e8862c64a0d99e978e.jpg","60","0","0","1","1","0","236"
"290","Navy ivory embroidery on t-shirt with 3/4 sleeve","Navy ivory embroidery on t-shirt with 3/4 sleeve","Be a sweetheart in this fluid jersey in navy with bolero detail embellished with exquisite ivory embroidery to match our navy multi panel flare skirt (style number 32.0303).","95% Viscose, 5% Elastane.","5","12","520500","536ce4e45a0d1b8e41f8203f7ccc34cf.jpg","45","0","0","1","1","0","179"
"291","Navy chain trim jacket","Navy chain trim jacket","Tailored fully-lined jacket adorned with lavish gold chains. Perfect for a high-powered business lunch or  afternoon tea with the girls. Complete the outfit with matching trousers (style number 22.0200).","Shell 67% Polyester, 32% Viscose, 1% Elastane. Lining 55% Polyester, 45% Viscose.","1","12","120100","cada757d861e37e3e543d6f8fdf7b66c.jpg","195","0","0","1","1","0","281"
"292","Navy chain trim trouser","Navy chain trim trouser","Tailored trouser adorned with lavish gold chains on waistband. Complete the outfit with matching tailored jacket (style number 12.0100).","Shell 67% Polyester, 32% Viscose, 1% Elastane.","2","12","220200","e4b9501b46fb4db85f8fedbc8ae77f5d.jpg","125","0","0","1","1","0","275"
"298","Petal Great Gatsby Dress","Petal Great Gatsby Dress","Luxurious chiffon dress with black and petal ribbon belts. Complete the outfit with our Petal Rosebud Bolero (style number 620634). Also available in black (style number 710759). ","100% Polyester. Lining 100% Polyester.","7","9","720703","877b07d5c8f71566c739a69590a9daed.jpg","175","0","0","1","1","0","826"
"299","Petal Rosebud Bolero","Petal Rosebud Bolero","Silk rosebuds adorn this enchanting bolero. The perfect accompanyment for the our Petal Great Gatsby Dress (style number 720703).","Shell 100% Nylon. Trim 100% Silk.","6","9","620634","c15622acb75efe9d96eb038a67664d3a.jpg","80","0","0","1","1","0","408"
"300","Black great gatsby dress with satin belt","Black great gatsby dress with satin belt","Luxurious chiffon dress with black ribbon belt. Also available in petal (style number 720703).","100% Polyester. Lining 100% Polyester.","7","9","710759","fc310d89dc93128bbfc8dbda6fa15acb.jpg","175","0","0","1","1","0","628"
"302","Champagne beaded bow trim blouse","Champagne beaded bow trim blouse","Hand beaded georgette blouse.Team with Chesca Navy Multi Panel Flare Skirt (style number 320303). Also available in black (style number 620612).","100% Polyester. Lining 100% Polyester.","6","9","620605","3023ed19f6ae002b9263dad472c4fd96.jpg","90","0","0","1","1","0","181"
"309","Petal self flower & pearl trim jumper","Petal self flower & pearl trim jumper","Pearls are paramount on this hand-beaded fine knit jumper. Looks great when worn with either our stunning black skirt (style number 310355) or our Navy Multi Panel Flare Skirt (style number 320303).



","84% Viscose, 16% Nylon.","4","12","420401","028371e296ba43c993feef89c7e2d383.jpg","75","0","0","1","1","0","103"
"310","Orchid ribbed shrug","Orchid ribbed shrug","Our signature waterfall ribbed cardigan, will flatter and fit the curviest lady. Selected by leading fashion magazines, this cardigan is made in 4 sizes, but fits everyone from a 10-26. Also available in variety of colours - navy (style number 420404), black (490450), Kingfisher/black (410401), taupe/black (410400) and navy/white (420409).","100% Viscose.","4","12","420402","457ec804d991534a833cac0f6b537c4d.jpg","85","0","0","1","1","0","179"
"305","Black  beaded bow trim blouse","Black  beaded bow trim blouse","Hand beaded georgette blouse. Also available in champagne (style number 620605).





","100% Polyester. Lining 100% Polyester.","6","9","620612","9e324cdadbd629a56acda4769eb84f54.jpg","90","0","0","1","1","0","207"
"306","Petal twist/contrast black tipped blouse","Petal twist/contrast black tipped blouse","Petal/black trimmed cami with central pleated panel. Delicately stitched detailing at yoke and waist together with twisted roulade discs looks great when worn with our stunning black skirt (style number 31.0355). Also available in Ivory/Navy (style number 620603).





","100% Polyester. Lining 100% Polyester.","6","12","620604","a067f3986afc65f66d0f190952b7cac5.jpg","60","0","0","1","1","0","89"
"307","Black smock neck & sleeve top","Black smock neck & sleeve top","A firm wardrobe staple, this ruched detail jersey top fits to flatter your curves. Looks great worn with our Kingfisher Stripe Ribbed Cardigan (style no number 410401) or Black & Ivory Multi Panel Flared Skirt (style number 320304).   



","96% Polyester, 4% Elastane.","5","12","520501","82998328c88ad4c17f1e61785712e802.jpg","55","0","0","1","1","0","78"
"308","Petal/black bow trim cardigan","Petal/black bow trim cardigan","This versatile cardigan is also available in black with ivory bow trim to pockets and neckline (style number 410457).



","47% Viscose, 32% Cotton, 18% Polyamide, 3% Elastane.","4","12","420413","364de773f48230188a1321bd46ad49ff.jpg","75","0","0","1","0","0","182"
"311","Navy smock trim jumper","Navy smock trim jumper",,"70% Viscose, 30% Nylon","4","12","420400","65b68c168a608326a27f88862cd278ad.jpg","75","0","0","1","1","0","122"
"313","Ivory Contrast Tipped Black Trim Jacket","Ivory Contrast Tipped Black Trim Jacket","Monochrome jacket encrusted at sleeve and hem with unique black cornelli detail. For Hollywood glamour combine with our silky ebony skirt (style number 310355) or monchrome spot skirt (style number 320304).
Phone 0207 609 3434 if you would like this jacket in ivory with ivory trim


","Shell/Trim 100% Polyester. Lining 100% Acetate.","1","9","120106","3a9587c64b7c47804441e8db5b62f32d.jpg","195","0","0","1","1","0","38"
"314","Truffle Frill Trim Jasmine Floral Devoree Skirt","Truffle Frill Trim Jasmine Floral Devoree Skirt","This silk rich skirt - part of a three piece, is perfect for spring weddings. Team with matching shrug (style number 620617) and matching cami (style number 620618).","63% Viscose, 37% Silk. Lining 100% Acetate. Trim 100% Silk.","3","9","320305","a9a53a978669b6e6928aa9b0a1d1ba6c.jpg","155","0","0","1","1","0","110"
"315","Truffle Jasmine Floral Devoree Shrug","Truffle Jasmine Floral Devoree Shrug","This silk rich shrug - part of a three piece, is perfect for spring weddings. Team with matching skirt (style number 320305) and matching cami (style number 620618).","Shell 63% Viscose, 37% Silk. Trim 100% Silk.","6","9","620617","0d77d327b5288906a522502dea6558c5.jpg","105","0","0","1","1","0","96"
"316","Truffle Frill Trim Jasmine Floral Devoree Camisole","Truffle Frill Trim Jasmine Floral Devoree Camisole","This silk rich cami - part of a three piece, is perfect for spring weddings. Team with matching skirt (style number 320305) and matching shrug (style number 620617).","63% Viscose, 37% Silk. Lining 100% Acetate. Trim 100% Silk.","6","9","620618","0ff47cfd5082a4a25cc59359072a91f5.jpg","85","0","0","1","1","0","37"
"317","Sweet Pea Floral Devoree Bead Trim Skirt","Sweet Pea Floral Devoree Bead Trim Skirt","Scrumptious silk rich cinderella style skirt. Will take you to any occasion when teamed with matching shrug (style number  620641) and cami (style number 620642). Also available in mink.





","Shell 60% Polyester, 40% Viscose. Lining 100% Polyester.","3","9","320309","399d74144c5d6528bed9b82e01f8f941.jpg","155","0","0","1","1","0","125"
"318","Sweet Pea Floral Devoree Cinderella/Bead Trim Shrug","Sweet Pea Floral Devoree Cinderella/Bead Trim Shrug","Silk rich cover-up perfect for spring or summer parties. Can be worn with matching cami (style number 620642) over trousers or with matching skirt (style number 320309) for occasion dressing. Also available in mink.","Shell 60% Polyester, 40% Viscose. ","6","9","620641","a9cbeff2a45f7b83978e902cb8df0e09.jpg","100","0","0","1","1","0","88"
"319","Sweet Pea Floral Devoree Cinderella/Bead Trim Cami","Sweet Pea Floral Devoree Cinderella/Bead Trim Cami","Delicate silk rich cami. The perfect underpiece for any tailoring. Can be worn with matching shrug (style number 620641) over trousers or with matching skirt (style number 320309) for occasion dressing.  Also available in mink.","Shell 60% Polyester, 40% Viscose. Lining 100% Polyester.","6","9","620642","69f16a7c41d97865ae1183123b1cbb9d.jpg","75","0","0","1","1","0","58"
"320","Ivory/Orchid Floral Devoree Skirt","Ivory/Orchid Floral Devoree Skirt","Femine and flirtatious, this exclusive print is designed to match the shrug (style number 620644) and cami (style number 620667) for the perfect wedding outfit.","70% Viscose, 30% Silk. Lining 100% Acetate.","3","9","320317","240e56452f1baa76014fa5a3a8cbe334.jpg","155","0","0","1","1","0","73"
"321","Ivory/Orchid Floral Devoree Shrug","Ivory/Orchid Floral Devoree Shrug","Femine and flirtatious, this exclusive print is designed to match the skirt (style number 320317) and cami (style number 620667) for the perfect wedding outfit.","70% Viscose, 30% Silk.","6","9","620644","e4ce78b39724db6b1804c0047cb43751.jpg","110","0","0","1","1","0","45"
"322","Ivory/Orchid Floral Devoree Cami","Ivory/Orchid Floral Devoree Cami","Femine and flirtatious, this exclusive print is designed to match the skirt (style number 320317) and shrug (style number 620644) for the perfect wedding outfit.","70% Viscose, 30% Silk. Lining 100% Acetate.","6","9","620667","65097a61da09b644e9cb098b4fcb8795.jpg","75","0","0","1","1","0","33"
"323","White Jungle Print Linen Mix Skirt","White Jungle Print Linen Mix Skirt","This fluid linen skirt in exclusive palm print is ideal for the summer and makes a superb outfit with it's matching blouse (style number 600651) and advocado jacket (style number 100109).","55% Linen, 45% Viscose. Lining 100% Cotton.","3","11","320313","5b0a86382b3f32f880a0dde6e87e4bff.jpg","110","0","0","1","1","0","20"
"324","White Jungle Print Blouse","White Jungle Print Blouse","Sleeveless linen blouse in exclusive palm tree print with pleats at neckline anchored by mother-of-pearl buttons. Makes a superb outfit with it's matching skirt (style number 320313) and advocado jacket (style number 100109).","55% Linen, 45% Viscose.","6","11","600651","a060bf7a2d1e08614c726a61e5998f37.jpg","45","0","0","1","1","0","16"
"325","Truffle/Ivory embroidered lace border skirt with scallop hem(phone 0207 609 3434 if you would like this skirt in black/white)","Truffle/Ivory embroidered lace border skirt with scallop hem","Exquisite embroidery hems this truffle/ivory lace skirt, to ensure you stand out from the crowd. Fully lined, this delicate ballerina skirt is also available in black/ivory (style number 300307) and forms part of a three piece ensemble with a matching jacket (style number 620624) and cami (style number 620625).","50% Nylon, 35% Viscose, 15% Cotton. Lining 100% Acetate.","3","9","320307","27dc74ccbbf24af5879787fafa63e5d0.jpg","155","0","0","1","1","0","78"
"326","Truffle/Ivory Embroidered Lace Jacket","Truffle/Ivory Embroidered Lace Jacket","Exquisite embroidery hems this truffle/ivory lace jacket, to ensure you stand out from the crowd. Forms part of a three piece ensemble with a matching skirt (style number 320307) and cami (style number 620625).","50% Nylon, 35% Viscose, 15% Cotton.","6","9","620624","1e541d373a6b5a8bca5bd357a5c86261.jpg","75","0","0","1","1","0","39"
"327","Truffle/Ivory Lace Cami With Embroidered Border","Truffle/Ivory Lace Cami With Embroidered Border","Exquisite embroidery hems this truffle/ivory lace cami, to ensure you stand out from the crowd. Forms part of a three piece ensemble with a matching skirt (style number 320307) and jacket (style number 620624).","50% Nylon, 35% Viscose, 15% Cotton.","6","9","620625","caa722b03055c6f3a0561a1bfe85b28e.jpg","55","0","0","1","1","0","33"
